timestamp_sec,ego_x,ego_y,ego_yaw,ego_velocity,ai_x,ai_y,ai_yaw,mppi_mode,throttle,steering
1777586143.033517,42.049496,-40.419006,-0.349507,11.743028,38.500000,-40.000000,0.000000,1,3.256972,0.274540
1777586143.053533,42.275695,-40.491874,-0.343453,11.731111,38.700000,-40.000000,0.000000,1,3.268889,0.321516
1777586143.083571,42.615366,-40.591128,-0.331674,11.718461,39.000000,-40.000000,0.000000,1,3.281539,0.384655
1777586143.103484,42.835273,-40.656949,-0.322605,11.705606,39.200000,-40.000000,0.000000,1,3.294394,0.426053
1777586143.133509,43.179159,-40.739463,-0.306713,11.692783,39.500000,-40.000000,0.000000,1,3.307217,0.476873
1777586143.153775,43.406464,-40.790675,-0.295105,11.680208,39.700000,-40.000000,0.000000,1,3.319792,0.500000
1777586143.183640,43.751428,-40.857309,-0.276110,11.670211,40.000000,-40.000000,0.000000,1,3.329789,0.500000
1777586143.203435,43.977811,-40.897952,-0.263251,11.666540,40.200000,-40.000000,0.000000,1,3.333460,0.500000
1777586143.233462,44.326571,-40.956913,-0.243970,11.661182,40.500000,-40.000000,0.000000,1,3.338818,0.500000
1777586143.253451,44.558950,-40.990274,-0.231120,11.657744,40.700000,-40.000000,0.000000,1,3.342256,0.500000
1777586143.283458,44.904301,-41.038084,-0.211854,11.652727,41.000000,-40.000000,0.000000,1,3.347273,0.500000
1777586143.303465,45.139455,-41.068910,-0.199014,11.649507,41.200000,-40.000000,0.000000,1,3.350493,0.500000
1777586143.333431,45.488384,-41.101250,-0.179760,11.644809,41.500000,-40.000000,0.000000,1,3.355191,0.500000
1777586143.353401,45.724743,-41.118948,-0.166929,11.641794,41.700000,-40.000000,0.000000,1,3.358206,0.500000
1777586143.383444,46.076102,-41.147251,-0.147688,11.637395,42.000000,-40.000000,0.000000,1,3.362605,0.500000
1777586143.403446,46.309113,-41.153776,-0.134864,11.634571,42.200000,-40.000000,0.000000,1,3.365429,0.500000
1777586143.433411,46.658669,-41.163863,-0.115635,11.630451,42.500000,-40.000000,0.000000,1,3.369549,0.500000
1777586143.453541,46.889372,-41.169589,-0.102819,11.627807,42.700000,-40.000000,0.000000,1,3.372193,0.500000
1777586143.483290,47.244558,-41.163927,-0.083601,11.623949,43.000000,-40.000000,0.000000,1,3.376051,0.500000
1777586143.503361,47.479008,-41.156631,-0.070792,11.621473,43.200000,-40.000000,0.000000,1,3.378527,0.500000
1777586143.533452,47.832246,-41.143928,-0.051584,11.617860,43.500000,-40.000000,0.000000,1,3.382140,0.500000
1777586143.553463,48.069284,-41.131880,-0.038782,11.615541,43.700000,-40.000000,0.000000,1,3.384459,0.500000
1777586143.583422,48.420569,-41.110859,-0.019583,11.612158,44.000000,-40.000000,0.000000,1,3.387842,0.500000
1777586143.603426,48.651374,-41.094564,-0.006788,11.609987,44.200000,-40.000000,0.000000,1,3.390013,0.500000
1777586143.633400,49.003594,-41.062192,0.012402,11.606819,44.500000,-40.000000,0.000000,1,3.393181,0.500000
1777586143.653548,49.238483,-41.037445,0.025192,11.604785,44.700000,-40.000000,0.000000,1,3.395215,0.500000
1777586143.683519,49.585346,-40.986479,0.044373,11.601818,45.000000,-40.000000,0.000000,1,3.398182,0.500000
1777586143.703434,49.815832,-40.953409,0.057158,11.599914,45.200000,-40.000000,0.000000,1,3.400086,0.500000
1777586143.733298,50.163674,-40.898135,0.076331,11.597136,45.500000,-40.000000,0.000000,1,3.402864,0.500000
1777586143.753335,50.395386,-40.862894,0.089110,11.595353,45.700000,-40.000000,0.000000,1,3.404647,0.500000
1777586143.783368,50.739217,-40.798856,0.108276,11.592751,46.000000,-40.000000,0.000000,1,3.407249,0.500000
1777586143.803328,50.965105,-40.749082,0.121051,11.591081,46.200000,-40.000000,0.000000,1,3.408919,0.480915
1777586143.833388,51.306416,-40.678729,0.139716,11.592057,46.500000,-40.000000,0.000000,1,3.407943,0.445850
1777586143.853452,51.533950,-40.625691,0.151541,11.596329,46.700000,-40.000000,0.000000,1,3.403671,0.419527
1777586143.883514,51.875870,-40.544014,0.167919,11.597895,47.000000,-40.000000,0.000000,1,3.402105,0.379925
1777586143.903587,52.097479,-40.488295,0.178102,11.601883,47.200000,-40.000000,0.000000,1,3.398117,0.353339
1777586143.933395,52.439547,-40.404375,0.191928,11.602702,47.500000,-40.000000,0.000000,1,3.397298,0.314657
1777586143.953580,52.658892,-40.347703,0.200423,11.605542,47.700000,-40.000000,0.000000,1,3.394458,0.288884
1777586143.983538,52.995766,-40.259284,0.211762,11.605566,48.000000,-40.000000,0.000000,1,3.394434,0.249519
1777586144.003479,53.223640,-40.201630,0.218599,11.607523,48.200000,-40.000000,0.000000,1,3.392477,0.225029
1777586144.033506,53.557780,-40.104775,0.227477,11.606815,48.500000,-40.000000,0.000000,1,3.393185,0.182727
1777586144.053483,53.785258,-40.043912,0.232649,11.608057,48.700000,-40.000000,0.000000,1,3.391943,0.157925
1777586144.083484,54.120035,-39.957171,0.238969,11.606802,49.000000,-40.000000,0.000000,1,3.393198,0.124505
1777586144.103427,54.342503,-39.892418,0.242548,11.606678,49.200000,-40.000000,0.000000,1,3.393322,0.098847
1777586144.133457,54.676231,-39.804576,0.246629,11.605020,49.500000,-40.000000,0.000000,1,3.394980,0.067487
1777586144.153467,54.899400,-39.750079,0.248735,11.604208,49.700000,-40.000000,0.000000,1,3.395792,0.050101
1777586144.183666,55.235231,-39.660803,0.250858,11.602009,50.000000,-40.000000,0.000000,1,3.397991,0.020951
1777586144.203539,55.462839,-39.602282,0.251757,11.600726,50.199999,-39.999500,0.005000,1,3.399274,0.003458
1777586144.233617,55.799236,-39.516768,0.252110,11.598383,50.499987,-39.996875,0.012500,1,3.401617,-0.020254
1777586144.253588,56.022783,-39.459592,0.251897,11.596759,50.699964,-39.993875,0.017500,1,3.403241,-0.035183
1777586144.283488,56.360479,-39.375615,0.250751,11.594349,50.999896,-39.987501,0.025000,1,3.405651,-0.054695
1777586144.304433,56.585954,-39.317839,0.249614,11.592589,51.099861,-39.984876,0.027500,1,3.407411,-0.067685
1777586144.334787,56.919768,-39.230013,0.247211,11.590202,51.499648,-39.971878,0.037500,1,3.409798,-0.086721
1777586144.353856,57.145554,-39.173759,0.245258,11.588337,51.699488,-39.963880,0.042500,1,3.411663,-0.096604
1777586144.383768,57.485355,-39.100163,0.241719,11.586069,51.999167,-39.950010,0.050000,1,3.413931,-0.103156
1777586144.403849,57.710193,-39.048094,0.239193,11.584594,52.198891,-39.939515,0.055000,1,3.415406,-0.108448
1777586144.433727,58.049759,-38.966581,0.235147,11.582589,52.498373,-39.921900,0.062500,1,3.417411,-0.116527
1777586144.453538,58.276555,-38.918060,0.232303,11.581111,52.697950,-39.908910,0.067500,1,3.418889,-0.117267
1777586144.483555,58.619672,-38.851092,0.227866,11.579404,52.997188,-39.887553,0.075000,1,3.420596,-0.112871
1777586144.503492,58.843162,-38.803315,0.224958,11.578507,53.196588,-39.872068,0.080000,1,3.421493,-0.111424
1777586144.533823,59.186442,-38.732606,0.220716,11.576990,53.495536,-39.846973,0.087500,1,3.423010,-0.105954
1777586144.553671,59.414112,-38.689682,0.217969,11.576188,53.694726,-39.828997,0.092500,1,3.423812,-0.098859
1777586144.583645,59.756937,-38.617842,0.214133,11.574962,53.993337,-39.800167,0.100000,1,3.425038,-0.090821
1777586144.603866,59.984709,-38.572854,0.211738,11.574275,54.192287,-39.779703,0.105000,1,3.425725,-0.082752
1777586144.633473,60.323445,-38.504191,0.208501,11.573119,54.490514,-39.747142,0.112500,1,3.426881,-0.070182
1777586144.653502,60.554422,-38.458258,0.206569,11.572552,54.689193,-39.724193,0.117500,1,3.427448,-0.059982
1777586144.683498,60.894762,-38.389998,0.204169,11.571455,54.986989,-39.687907,0.125000,1,3.428545,-0.043669
1777586144.703510,61.124195,-38.342925,0.202860,11.570894,55.185366,-39.662476,0.130000,1,3.429106,-0.032205
1777586144.733511,61.465008,-38.275211,0.201496,11.569785,55.482686,-39.622470,0.137500,1,3.430215,-0.012262
1777586144.753661,61.692558,-38.233157,0.200935,11.569129,55.680729,-39.594562,0.142500,1,3.430871,0.003980
1777586144.783533,62.036872,-38.170647,0.200881,11.567961,55.977525,-39.550843,0.150000,1,3.432039,0.030806
1777586144.803502,62.258166,-38.126912,0.201320,11.567032,56.175204,-39.520461,0.155000,1,3.432968,0.046961
1777586144.833723,62.601683,-38.061360,0.202893,11.565700,56.471431,-39.473036,0.162500,1,3.434300,0.074943
1777586144.853499,62.827721,-38.012206,0.204431,11.564391,56.668714,-39.440186,0.167500,1,3.435609,0.090846
1777586144.883491,63.164735,-37.940442,0.207670,11.562910,56.964326,-39.389062,0.175000,1,3.437090,0.116919
1777586144.903466,63.395307,-37.891251,0.210291,11.561313,57.161183,-39.353748,0.180000,1,3.438687,0.135733
1777586144.933586,63.736566,-37.805616,0.215192,11.559565,57.456132,-39.298933,0.187500,1,3.440435,0.157588
1777586144.953547,63.960717,-37.752895,0.218894,11.557867,57.652533,-39.261161,0.192500,1,3.442133,0.174977
1777586144.983584,64.296343,-37.667570,0.225300,11.556053,57.946773,-39.202663,0.200000,1,3.443947,0.198733
1777586145.003539,64.515421,-37.610006,0.230017,11.553996,58.142686,-39.162439,0.205000,1,3.446004,0.214080
1777586145.033486,64.849761,-37.515878,0.237931,11.552209,58.436173,-39.100268,0.212500,1,3.447791,0.235298
1777586145.053490,65.069082,-37.453437,0.243605,11.550116,58.631568,-39.057599,0.217500,1,3.449884,0.249746
1777586145.083574,65.402067,-37.354278,0.252885,11.548334,58.924254,-38.991764,0.225000,1,3.451666,0.270599
1777586145.103471,65.621561,-37.283167,0.259457,11.546087,59.119101,-38.946656,0.230000,1,3.453913,0.281996
1777586145.133444,65.955913,-37.170840,0.270001,11.544557,59.410942,-38.877168,0.237500,1,3.455443,0.298553
1777586145.153411,66.173515,-37.096184,0.277337,11.542606,59.605209,-38.829627,0.242500,1,3.457394,0.309393
1777586145.183554,66.501962,-36.977231,0.288930,11.541131,59.896158,-38.756497,0.250000,1,3.458869,0.323657
1777586145.203465,66.711565,-36.897774,0.296932,11.539353,60.089816,-38.706532,0.255000,1,3.460647,0.331645
1777586145.233548,67.040815,-36.775554,0.309409,11.538219,60.379829,-38.629770,0.262500,1,3.461781,0.347205
1777586145.253453,67.251363,-36.688457,0.317993,11.536225,60.572847,-38.577388,0.267500,1,3.463775,0.353056
1777586145.283284,67.571852,-36.554609,0.331314,11.535388,60.861877,-38.497008,0.275000,1,3.464612,0.362747
1777586145.303401,67.786982,-36.458255,0.340368,11.534096,61.054226,-38.442218,0.280000,1,3.465904,0.366667
1777586145.333410,68.102372,-36.322107,0.354233,11.533546,61.342229,-38.358230,0.287500,1,3.466454,0.376703
1777586145.353450,68.312009,-36.225115,0.363638,11.532196,61.533878,-38.301040,0.292500,1,3.467804,0.380781
1777586145.383606,68.629317,-36.072179,0.378041,11.531660,61.820808,-38.213460,0.300000,1,3.468340,0.385149
1777586145.403553,68.837327,-35.973723,0.387733,11.531084,62.011727,-38.153878,0.305000,1,3.468916,0.390007
1777586145.433354,69.143638,-35.816857,0.402479,11.530459,62.297541,-38.062718,0.312500,1,3.469541,0.392154
1777586145.453478,69.352166,-35.709058,0.412378,11.530204,62.487700,-38.000755,0.317500,1,3.469796,0.394138
1777586145.483473,69.664430,-35.547195,0.427319,11.530000,62.772351,-37.906029,0.325000,1,3.470000,0.398461
1777586145.503368,69.865195,-35.432702,0.437351,11.529440,62.961721,-37.841694,0.330000,1,3.470560,0.396627
1777586145.533435,70.165935,-35.268223,0.452436,11.529799,63.245167,-37.743417,0.337500,1,3.470201,0.399183
1777586145.553407,70.365785,-35.153134,0.462510,11.529491,63.433717,-37.676720,0.342500,1,3.470509,0.398815
1777586145.583534,70.661378,-34.971338,0.477660,11.529638,63.715912,-37.574909,0.350000,1,3.470362,0.393658
1777586145.603509,70.853609,-34.850562,0.487691,11.530431,63.903615,-37.505860,0.355000,1,3.469569,0.389959
1777586145.633579,71.140408,-34.670651,0.502545,11.531015,64.184515,-37.400529,0.362500,1,3.468985,0.386090
1777586145.653564,71.333615,-34.548031,0.512367,11.531584,64.371339,-37.329139,0.367500,1,3.468416,0.383759
1777586145.683509,71.622831,-34.348796,0.526966,11.531936,64.650901,-37.220305,0.375000,1,3.468064,0.373650
1777586145.703525,71.814708,-34.218519,0.536551,11.533319,64.836819,-37.146585,0.380000,1,3.466681,0.368986
1777586145.733487,72.102831,-34.024800,0.550615,11.533916,65.114998,-37.034266,0.387500,1,3.466084,0.364534
1777586145.753519,72.287857,-33.889601,0.559895,11.534474,65.299980,-36.958228,0.392500,1,3.465526,0.357116
1777586145.783499,72.564135,-33.690465,0.573540,11.535374,65.576734,-36.842440,0.400000,1,3.464626,0.348946
1777586145.803463,72.745260,-33.554524,0.582470,11.536349,65.760750,-36.764096,0.405000,1,3.463651,0.341823
1777586145.833514,73.016998,-33.350507,0.595528,11.537116,66.036035,-36.644857,0.412500,1,3.462884,0.332583
1777586145.853469,73.198247,-33.205211,0.604056,11.538139,66.219058,-36.564219,0.417500,1,3.461861,0.322769
1777586145.883686,73.476164,-32.996101,0.616421,11.539123,66.492831,-36.441549,0.425000,1,3.460877,0.316158
1777586145.903552,73.654039,-32.847760,0.624497,11.539748,66.674832,-36.358630,0.430000,1,3.460252,0.305674
1777586145.933597,73.917284,-32.633396,0.636218,11.540700,66.947050,-36.232547,0.437500,1,3.459300,0.294213
1777586145.953523,74.097447,-32.488343,0.643798,11.541767,67.128000,-36.147360,0.442500,1,3.458233,0.288193
1777586145.983417,74.365232,-32.266741,0.654797,11.542125,67.398621,-36.017884,0.450000,1,3.457875,0.277806
1777586146.003412,74.541928,-32.124092,0.661947,11.542987,67.578493,-35.930441,0.455000,1,3.457013,0.273698
1777586146.033441,74.795695,-31.893620,0.672370,11.543091,67.847474,-35.797593,0.462500,1,3.456909,0.256764
1777586146.053510,74.968019,-31.743398,0.679068,11.544487,68.026238,-35.707909,0.467500,1,3.455513,0.249304
1777586146.083360,75.232901,-31.512239,0.688606,11.544818,68.293538,-35.571709,0.475000,1,3.455182,0.239251
1777586146.103475,75.404721,-31.351204,0.694774,11.545458,68.471167,-35.479797,0.480000,1,3.454542,0.228442
1777586146.133723,75.658256,-31.114765,0.703560,11.545992,68.736744,-35.340267,0.487500,1,3.454008,0.214581
1777586146.153754,75.830098,-30.957400,0.709151,11.546829,68.913210,-35.246142,0.492500,1,3.453171,0.207577
1777586146.183948,76.091617,-30.719428,0.717098,11.546954,69.177022,-35.103302,0.500000,1,3.453046,0.199202
1777586146.203474,76.261611,-30.563711,0.722230,11.547291,69.352298,-35.006979,0.505000,1,3.452709,0.194299
1777586146.233451,76.511386,-30.319930,0.729646,11.547227,69.614303,-34.860854,0.512500,1,3.452773,0.181635
1777586146.253462,76.681054,-30.161125,0.734388,11.547801,69.788362,-34.762347,0.517500,1,3.452199,0.177207
1777586146.283563,76.925732,-29.919380,0.741149,11.547668,70.048520,-34.612958,0.525000,1,3.452332,0.166463
1777586146.303560,77.093143,-29.758141,0.745483,11.548048,70.221334,-34.512283,0.530000,1,3.451952,0.162037
1777586146.333541,77.340056,-29.523750,0.751669,11.547889,70.479605,-34.359654,0.537500,1,3.452111,0.158553
1777586146.353529,77.501131,-29.360861,0.755712,11.547814,70.651146,-34.256826,0.542500,1,3.452186,0.152765
1777586146.383639,77.742033,-29.114960,0.761564,11.547729,70.907489,-34.100981,0.550000,1,3.452271,0.144589
1777586146.403581,77.905738,-28.952969,0.765313,11.547893,71.077732,-33.996018,0.555000,1,3.452107,0.142323
1777586146.433618,78.155037,-28.708122,0.770724,11.547609,71.332107,-33.836980,0.562500,1,3.452391,0.141241
1777586146.453554,78.316050,-28.542134,0.774299,11.547405,71.501024,-33.729897,0.567500,1,3.452595,0.138119
1777586146.483613,78.555794,-28.294756,0.779562,11.547180,71.753392,-33.567692,0.575000,1,3.452820,0.134892
1777586146.503540,78.717149,-28.126774,0.783003,11.547089,71.920957,-33.458506,0.580000,1,3.452911,0.133108
1777586146.533556,78.955528,-27.874531,0.788059,11.546810,72.171277,-33.293159,0.587500,1,3.453190,0.130262
1777586146.553983,79.108865,-27.713957,0.791379,11.546707,72.337465,-33.181887,0.592500,1,3.453293,0.130119
1777586146.583848,79.350665,-27.464940,0.796301,11.546367,72.585699,-33.013425,0.600000,1,3.453633,0.133194
1777586146.603615,79.506066,-27.297931,0.799619,11.546001,72.750483,-32.900084,0.605000,1,3.453999,0.133243
1777586146.633540,79.740617,-27.039477,0.804657,11.545678,72.996592,-32.728532,0.612500,1,3.454322,0.132197
1777586146.653507,79.894455,-26.866585,0.808002,11.545522,73.159946,-32.613140,0.617500,1,3.454478,0.131142
1777586146.683695,80.126009,-26.605070,0.812974,11.545269,73.403891,-32.438525,0.625000,1,3.454731,0.130589
1777586146.703570,80.274616,-26.433613,0.816272,11.545100,73.565790,-32.321100,0.630000,1,3.454900,0.129758
1777586146.733675,80.503752,-26.171526,0.821188,11.544854,73.807534,-32.143450,0.637500,1,3.455146,0.130943
1777586146.753531,80.656575,-25.995194,0.824474,11.544616,73.967952,-32.024011,0.642500,1,3.455384,0.132163
1777586146.783576,80.884446,-25.728841,0.829455,11.544293,74.207456,-31.843352,0.650000,1,3.455707,0.134188
1777586146.803475,81.035399,-25.556229,0.832812,11.544029,74.366370,-31.721917,0.655000,1,3.455971,0.138062
1777586146.833636,81.264462,-25.297072,0.837982,11.543598,74.603597,-31.538279,0.662500,1,3.456402,0.146551
1777586146.853529,81.413609,-25.121560,0.841569,11.543019,74.760980,-31.414867,0.667500,1,3.456981,0.150463
1777586146.883647,81.633330,-24.855002,0.847208,11.542604,74.995893,-31.228278,0.675000,1,3.457396,0.154665
1777586146.903605,81.781935,-24.680472,0.851054,11.542246,75.151721,-31.102909,0.680000,1,3.457754,0.160707
1777586146.933576,82.004144,-24.403599,0.857054,11.541726,75.384283,-30.913398,0.687500,1,3.458274,0.165319
1777586146.953503,82.154097,-24.224110,0.861163,11.541349,75.538532,-30.786091,0.692500,1,3.458651,0.172232
1777586146.983544,82.369639,-23.948030,0.867588,11.540782,75.768707,-30.593687,0.700000,1,3.459218,0.177013
1777586147.003350,82.511570,-23.766578,0.871990,11.540396,75.921353,-30.464462,0.705000,1,3.459604,0.181299
1777586147.033434,82.730522,-23.496906,0.878792,11.540000,76.149105,-30.269197,0.712500,1,3.460000,0.193165
1777586147.053406,82.873281,-23.319210,0.883513,11.539141,76.300124,-30.138074,0.717500,1,3.460859,0.201214
1777586147.083506,83.079668,-23.039655,0.891021,11.538495,76.525418,-29.939977,0.725000,1,3.461505,0.206264
1777586147.103603,83.221109,-22.853722,0.896158,11.538088,76.674785,-29.806976,0.730000,1,3.461912,0.212753
1777586147.133510,83.418485,-22.570649,0.904124,11.537555,76.897585,-29.606079,0.737500,1,3.462445,0.215041
1777586147.153555,83.556363,-22.385667,0.909518,11.537357,77.045279,-29.471221,0.742500,1,3.462643,0.222069
1777586147.183691,83.756097,-22.100457,0.917830,11.536784,77.265550,-29.267555,0.750000,1,3.463216,0.227862
1777586147.203354,83.891047,-21.915898,0.923504,11.536314,77.411547,-29.130862,0.755000,1,3.463686,0.235527
1777586147.233389,84.087467,-21.634988,0.932318,11.535687,77.629255,-28.924458,0.762500,1,3.464313,0.244028
1777586147.253966,84.210085,-21.442242,0.938367,11.534979,77.773532,-28.785950,0.767500,1,3.465021,0.244545
1777586147.283881,84.399573,-21.150818,0.947614,11.534975,77.988643,-28.576841,0.775000,1,3.465025,0.248980
1777586147.303895,84.523693,-20.957869,0.953839,11.534615,78.131177,-28.436542,0.780000,1,3.465385,0.252216
1777586147.333920,84.704627,-20.666508,0.963343,11.534379,78.343658,-28.224760,0.787500,1,3.465621,0.255175
1777586147.353944,84.824926,-20.465622,0.969744,11.534151,78.484427,-28.082689,0.792500,1,3.465849,0.255905
1777586147.384010,85.005829,-20.167115,0.979419,11.534150,78.694244,-27.868268,0.800000,1,3.465850,0.259666
1777586147.403993,85.123608,-19.966378,0.985924,11.533848,78.833226,-27.724449,0.805000,1,3.466152,0.261163
1777586147.433887,85.301676,-19.661533,0.995789,11.533783,79.040346,-27.507422,0.812500,1,3.466217,0.264588
1777586147.454041,85.414425,-19.466082,1.002423,11.533513,79.177520,-27.361878,0.817500,1,3.466487,0.266995
1777586147.484037,85.583796,-19.163750,1.012499,11.533367,79.381911,-27.142279,0.825000,1,3.466633,0.269528
1777586147.503965,85.695006,-18.964703,1.019268,11.533183,79.517255,-26.995030,0.830000,1,3.466817,0.272022
1777586147.533894,85.858593,-18.657456,1.029534,11.533033,79.718886,-26.772894,0.837500,1,3.466967,0.273026
1777586147.553425,85.967528,-18.453655,1.036412,11.532998,79.852378,-26.623965,0.842500,1,3.467002,0.274939
1777586147.583331,86.127120,-18.147426,1.046796,11.532906,80.051216,-26.399326,0.850000,1,3.467094,0.277088
1777586147.603368,86.234695,-17.944784,1.053763,11.532760,80.182837,-26.248740,0.855000,1,3.467240,0.280588
1777586147.633340,86.383292,-17.635394,1.064342,11.532513,80.378851,-26.021633,0.862500,1,3.467487,0.278815
1777586147.653486,86.485694,-17.423080,1.071401,11.532760,80.508579,-25.869414,0.867500,1,3.467240,0.278888
1777586147.683526,86.633031,-17.104666,1.081959,11.532851,80.701740,-25.639874,0.875000,1,3.467149,0.277106
1777586147.703506,86.725305,-16.902911,1.088976,11.533090,80.829555,-25.486046,0.880000,1,3.466910,0.276326
1777586147.733486,86.869486,-16.585531,1.099448,11.533254,81.019832,-25.254109,0.887500,1,3.466746,0.276100
1777586147.753507,86.962319,-16.372071,1.106419,11.533330,81.145714,-25.098695,0.892500,1,3.466670,0.274664
1777586147.783498,87.101127,-16.057524,1.116836,11.533549,81.333076,-24.864399,0.900000,1,3.466451,0.275182
1777586147.803433,87.189542,-15.847707,1.123775,11.533546,81.457006,-24.707423,0.905000,1,3.466454,0.274167
1777586147.833323,87.324311,-15.531382,1.134168,11.533716,81.641425,-24.470803,0.912500,1,3.466284,0.274967
1777586147.853385,87.409489,-15.320577,1.141098,11.533681,81.763383,-24.312291,0.917500,1,3.466319,0.273864
1777586147.883393,87.535306,-14.998245,1.151480,11.533855,81.944831,-24.073384,0.925000,1,3.466145,0.271182
1777586147.903310,87.618933,-14.785158,1.158359,11.534154,82.064798,-23.913359,0.930000,1,3.465846,0.270668
1777586147.933338,87.736706,-14.461840,1.168612,11.534254,82.243244,-23.672203,0.937500,1,3.465746,0.266189
1777586147.953380,87.818154,-14.243173,1.175387,11.534712,82.361202,-23.510692,0.942500,1,3.465288,0.265220
1777586147.983410,87.933918,-13.919009,1.185439,11.534837,82.536620,-23.267324,0.950000,1,3.465163,0.262435
1777586148.003505,88.009638,-13.700953,1.192097,11.535117,82.652550,-23.104350,0.955000,1,3.464883,0.260335
1777586148.033336,88.127762,-13.370183,1.201978,11.535333,82.824912,-22.858809,0.962500,1,3.464667,0.260597
1777586148.053462,88.205417,-13.151568,1.208552,11.535318,82.938796,-22.694399,0.967500,1,3.464682,0.261557
1777586148.083465,88.309782,-12.825665,1.218440,11.535244,83.108076,-22.446722,0.975000,1,3.464756,0.257865
1777586148.103444,88.379199,-12.599844,1.224994,11.535595,83.219895,-22.280902,0.980000,1,3.464405,0.254669
1777586148.133610,88.476826,-12.266365,1.234674,11.535891,83.386066,-22.031128,0.987500,1,3.464109,0.248644
1777586148.153505,88.542486,-12.044813,1.241024,11.536427,83.495804,-21.863923,0.992500,1,3.463573,0.246127
1777586148.183591,88.636400,-11.712247,1.250371,11.536629,83.658839,-21.612092,1.000000,1,3.463371,0.241148
1777586148.203501,88.698365,-11.488360,1.256518,11.537042,83.766479,-21.443529,1.005000,1,3.462958,0.238081
1777586148.233504,88.789000,-11.159463,1.265567,11.537265,83.926354,-21.189679,1.012500,1,3.462735,0.234830
1777586148.253400,88.849515,-10.938299,1.271532,11.537509,84.031878,-21.019783,1.017500,1,3.462491,0.233387
1777586148.283424,88.939287,-10.604504,1.280382,11.537578,84.188568,-20.763955,1.025000,1,3.462422,0.231802
1777586148.303910,88.997464,-10.381154,1.286249,11.537674,84.291960,-20.592754,1.030000,1,3.462326,0.230636
1777586148.333935,89.072425,-10.043119,1.294991,11.537715,84.445439,-20.334987,1.037500,1,3.462285,0.222633
1777586148.353425,89.121192,-9.822163,1.300708,11.538320,84.546683,-20.162507,1.042500,1,3.461680,0.218248
1777586148.383464,89.194719,-9.483326,1.309020,11.538589,84.696929,-19.902842,1.050000,1,3.461411,0.212296
1777586148.403412,89.244777,-9.262293,1.314450,11.538989,84.796009,-19.729109,1.055000,1,3.461011,0.210650
1777586148.433633,89.326647,-8.923194,1.322439,11.539020,84.942997,-19.467587,1.062500,1,3.460980,0.212689
1777586148.453434,89.374063,-8.694722,1.327778,11.538807,85.039898,-19.292629,1.067500,1,3.461193,0.210465
1777586148.483499,89.446744,-8.357197,1.335768,11.538888,85.183606,-19.029290,1.075000,1,3.461112,0.210276
1777586148.503453,89.495197,-8.132540,1.341073,11.538844,85.278312,-18.853135,1.080000,1,3.461156,0.211202
1777586148.533523,89.559209,-7.791488,1.349051,11.538691,85.418717,-18.588019,1.087500,1,3.461309,0.208398
1777586148.553467,89.602475,-7.566375,1.354342,11.538846,85.511214,-18.410694,1.092500,1,3.461154,0.208162
1777586148.583369,89.661177,-7.218838,1.362219,11.538780,85.648294,-18.143845,1.100000,1,3.461220,0.204489
1777586148.603414,89.700693,-6.987926,1.367422,11.538994,85.738568,-17.965377,1.105000,1,3.461006,0.203405
1777586148.634011,89.757339,-6.644603,1.375129,11.538985,85.872302,-17.696835,1.112500,1,3.461015,0.202064
1777586148.653879,89.793166,-6.414732,1.380242,11.539024,85.960337,-17.517253,1.117500,1,3.460976,0.200925
1777586148.683904,89.846817,-6.073359,1.387856,11.539019,86.090704,-17.247061,1.125000,1,3.460981,0.201026
1777586148.704042,89.877084,-5.845684,1.392923,11.538955,86.176488,-17.066392,1.130000,1,3.461045,0.198755
1777586148.733386,89.929607,-5.507996,1.400469,11.539032,86.303467,-16.794591,1.137500,1,3.460968,0.201506
1777586148.753364,89.961537,-5.281252,1.405516,11.538781,86.386986,-16.612865,1.142500,1,3.461219,0.202322
1777586148.783453,90.003987,-4.934374,1.413158,11.538647,86.510558,-16.339498,1.150000,1,3.461353,0.201219
1777586148.803993,90.031114,-4.705880,1.418246,11.538677,86.591798,-16.156741,1.155000,1,3.461323,0.200998
1777586148.833889,90.071363,-4.365406,1.425851,11.538621,86.711944,-15.881851,1.162500,1,3.461379,0.202059
1777586148.853946,90.093278,-4.133927,1.430932,11.538498,86.790894,-15.698094,1.167500,1,3.461502,0.200478
1777586148.884054,90.128658,-3.784968,1.438534,11.538545,86.907594,-15.421723,1.175000,1,3.461455,0.201087
1777586148.904091,90.149611,-3.554745,1.443597,11.538457,86.984240,-15.236993,1.180000,1,3.461543,0.201052
1777586148.933747,90.173375,-3.207676,1.451202,11.538396,87.097477,-14.959185,1.187500,1,3.461604,0.197751
1777586148.953516,90.190381,-2.975863,1.456229,11.538588,87.171809,-14.773512,1.192500,1,3.461412,0.197270
1777586148.983565,90.212809,-2.628238,1.463696,11.538555,87.281563,-14.494310,1.200000,1,3.461445,0.196211
1777586149.003537,90.225703,-2.398830,1.468656,11.538585,87.353569,-14.307722,1.205000,1,3.461415,0.195355
1777586149.033559,90.240193,-2.053854,1.476055,11.538579,87.459825,-14.027170,1.212500,1,3.461421,0.192581
1777586149.053351,90.252889,-1.820579,1.480946,11.538725,87.529492,-13.839697,1.217500,1,3.461275,0.193518
1777586149.083349,90.273765,-1.476193,1.488252,11.538593,87.632234,-13.557839,1.225000,1,3.461407,0.197728
